departement;id;nom;population;longitude;latitude
2;longpont;LONGPONT;294;3.21667;49.2667
2;montgobert;MONTGOBERT;198;3.15;49.3
2;noircourt;NOIRCOURT;90;4.1;49.6667
2;rozet-saint-albin;ROZET-SAINT-ALBIN;286;3.3;49.2
2;chivy-les-etouvelles;CHIVY-LES-ETOUVELLES;503;3.58333;49.5167
2;chavonne;CHAVONNE;193;3.56667;49.4
2;artonges;ARTONGES;184;3.55;48.9333
2;oisy-02;OISY;428;3.66667;50.0167
2;juvigny-02;JUVIGNY;280;3.31667;49.45
2;marchais-en-brie;MARCHAIS-EN-BRIE;275;3.48333;48.8833
2;bouconville-vauclair;BOUCONVILLE-VAUCLAIR;181;3.75556;49.4656
2;bouteille;LA BOUTEILLE;502;3.96667;49.8667
2;ly-fontaine;LY-FONTAINE;120;3.3;49.7167
2;logny-les-aubenton;LOGNY-LES-AUBENTON;77;4.2;49.8333
2;cuirieux;CUIRIEUX;161;3.81667;49.6833
2;iron;IRON;222;3.66667;49.95
2;joncourt;JONCOURT;322;3.3;49.95
2;effry;EFFRY;353;4;49.9333
2;jumigny;JUMIGNY;69;3.71667;49.4167
2;chaourse;CHAOURSE;535;4;49.7
2;saint-remy-blanzy;SAINT-REMY-BLANZY;234;3.3;49.2333
2;beaumont-en-beine;BEAUMONT-EN-BEINE;161;3.13333;49.7
2;plessier-huleu;LE PLESSIER-HULEU;76;3.35;49.2333
2;estrees-02;ESTREES;416;3.28333;49.9667
2;baulne-en-brie;BAULNE-EN-BRIE;288;3.61667;48.9833
2;guivry;GUIVRY;263;3.11667;49.65
2;variscourt;VARISCOURT;214;3.98333;49.4167
2;chatillon-sur-oise;CHATILLON-SUR-OISE;129;3.4;49.7833
2;soissons;SOISSONS;28646;3.33333;49.3667
2;bray-saint-christophe;BRAY-SAINT-CHRISTOPHE;80;3.15;49.7667
2;herie-la-vieville;LE HERIE-LA-VIEVILLE;239;3.63333;49.8167
2;aubenton;AUBENTON;713;4.2;49.8333
2;braye;BRAYE;120;3.36667;49.4333
2;brissay-choigny;BRISSAY-CHOIGNY;317;3.36667;49.7167
2;remaucourt-02;REMAUCOURT;319;3.33333;49.9
2;seraucourt-le-grand;SERAUCOURT-LE-GRAND;789;3.21667;49.7833
2;berry-au-bac;BERRY-AU-BAC;575;3.9;49.4
2;vivaise;VIVAISE;768;3.56667;49.6167
2;proviseux-et-plesnoy;PROVISEUX-ET-PLESNOY;116;4;49.4667
2;caumont-02;CAUMONT;562;3.18333;49.6167
2;villers-le-sec-02;VILLERS-LE-SEC;277;3.5;49.7833
2;vichel-nanteuil;VICHEL-NANTEUIL;95;3.28333;49.1833
2;romery-02;ROMERY;84;3.73333;49.9
2;fontaine-les-clercs;FONTAINE-LES-CLERCS;289;3.21667;49.8
2;chery-les-pouilly;CHERY-LES-POUILLY;673;3.6;49.65
2;pithon;PITHON;75;3.1;49.75
2;beaurieux-02;BEAURIEUX;793;3.73333;49.4
2;sinceny;SINCENY;2152;3.25;49.6
2;bouffignereux;BOUFFIGNEREUX;103;3.85;49.3667
2;saint-gengoulph;SAINT-GENGOULPH;149;3.21667;49.1167
2;pargny-les-bois;PARGNY-LES-BOIS;136;3.61667;49.7167
2;montigny-l-allier;MONTIGNY-L'ALLIER;272;3.1;49.1167
2;beuvardes;BEUVARDES;721;3.48333;49.15
2;cuissy-et-geny;CUISSY-ET-GENY;66;3.7;49.4167
2;reuilly-sauvigny;REUILLY-SAUVIGNY;229;3.55;49.0667
2;vailly-sur-aisne;VAILLY-SUR-AISNE;2081;3.51667;49.4167
2;bievres-02;BIEVRES;73;3.71667;49.5
2;berny-riviere;BERNY-RIVIERE;613;3.15;49.4167
2;perles;PERLES;80;3.65;49.3167
2;fontenelle-en-brie;FONTENELLE-EN-BRIE;210;3.48333;48.9167
2;neuflieux;NEUFLIEUX;95;3.16667;49.6
2;sainte-croix-02;SAINTE-CROIX;139;3.78333;49.4833
2;pargny-la-dhuys;PARGNY-LA-DHUYS;170;3.55;48.95
2;brenelle;BRENELLE;199;3.53333;49.3667
2;urvillers;URVILLERS;610;3.31667;49.7833
2;laversine;LAVERSINE;152;3.16667;49.35
2;origny-sainte-benoite;ORIGNY-SAINTE-BENOITE;1726;3.5;49.8333
2;cuiry-housse;CUIRY-HOUSSE;107;3.48333;49.3
2;neuville-les-dorengt;LA NEUVILLE-LES-DORENGT;385;3.68333;49.9667
2;blanzy-les-fismes;BLANZY-LES-FISMES;91;3.66667;49.3333
2;hargicourt-02;HARGICOURT;557;3.18;49.9623
2;villers-sur-fere;VILLERS-SUR-FERE;486;3.53333;49.1833
2;herie;LA HERIE;153;4.05;49.8833
2;bonnesvalyn;BONNESVALYN;242;3.31667;49.1167
2;haution;HAUTION;147;3.83333;49.85
2;berzy-le-sec;BERZY-LE-SEC;396;3.31667;49.3333
2;vallee-au-ble;LA VALLEE-AU-BLE;347;3.78333;49.8667
2;catelet;LE CATELET;194;3.25;50
2;gizy;GIZY;684;3.76667;49.6
2;saint-algis;SAINT-ALGIS;159;3.81667;49.8833
2;saint-aubin-02;SAINT-AUBIN;322;3.18333;49.5167
2;bancigny;BANCIGNY;28;4.01667;49.8
2;villeneuve-sur-fere;VILLENEUVE-SUR-FERE;286;3.46667;49.1833
2;fleury-02;FLEURY;129;3.15639;49.2581
2;quincy-sous-le-mont;QUINCY-SOUS-LE-MONT;66;3.55;49.3
2;besny-et-loizy;BESNY-ET-LOIZY;372;3.58333;49.6
2;chery-les-rozoy;CHERY-LES-ROZOY;105;4.08333;49.7167
2;chauny;CHAUNY;11983;3.21667;49.6167
2;sommette-eaucourt;SOMMETTE-EAUCOURT;158;3.11667;49.7333
2;lierval;LIERVAL;115;3.61667;49.4833
2;chezy-sur-marne;CHEZY-SUR-MARNE;1327;3.36667;48.9833
2;oulches-la-vallee-foulon;OULCHES-LA-VALLEE-FOULON;63;3.75;49.4333
2;anizy-le-chateau;ANIZY-LE-CHATEAU;1895;3.45;49.5
2;maizy;MAIZY;425;3.73333;49.3833
2;fourdrain;FOURDRAIN;404;3.46667;49.6
2;nampteuil-sous-muret;NAMPTEUIL-SOUS-MURET;85;3.41667;49.3
2;urcel;URCEL;549;3.55;49.5
2;louatre;LOUATRE;213;3.25;49.25
2;barzy-en-thierache;BARZY-EN-THIERACHE;306;3.75;50.0333
2;conde-en-brie;CONDE-EN-BRIE;656;3.55;49
2;dampleux;DAMPLEUX;437;3.15;49.25
2;sommelans;SOMMELANS;57;3.3;49.1333
2;pontruet;PONTRUET;339;3.23333;49.9
2;oigny-en-valois;OIGNY-EN-VALOIS;142;3.13333;49.2167
2;loupeigne;LOUPEIGNE;78;3.53333;49.25
2;lhuys;LHUYS;149;3.55;49.2833
2;eparcy;EPARCY;44;4.06667;49.8667
2;chapelle-monthodon;LA CHAPELLE-MONTHODON;189;3.63333;49.0167
2;morsain;MORSAIN;426;3.18333;49.45
2;jaulgonne;JAULGONNE;666;3.53333;49.0833
2;chermizy-ailles;CHERMIZY-AILLES;96;3.73333;49.4667
2;becquigny-02;BECQUIGNY;284;3.46973;50.0173
2;festieux;FESTIEUX;604;3.75;49.5167
2;villers-les-guise;VILLERS-LES-GUISE;165;3.68333;49.9
2;nampcelles-la-cour;NAMPCELLES-LA-COUR;137;4;49.7833
2;montigny-en-arrouaise;MONTIGNY-EN-ARROUAISE;300;3.48333;49.9
2;berrieux;BERRIEUX;177;3.85;49.4833
2;chigny;CHIGNY;155;3.76667;49.9167
2;muret-et-crouttes;MURET-ET-CROUTTES;139;3.41667;49.2833
2;flavigny-le-grand-et-beaurain;FLAVIGNY-LE-GRAND-ET-BEAURAIN;473;3.66473;49.8909
2;laon;LAON;25986;3.61667;49.5667
2;saint-clement-02;SAINT-CLEMENT;51;4.06667;49.7667
2;dercy;DERCY;367;3.68333;49.7
2;anguilcourt-le-sart;ANGUILCOURT-LE-SART;292;3.43333;49.6833
2;villers-en-prayeres;VILLERS-EN-PRAYERES;122;3.66667;49.3833
2;chalandry;CHALANDRY;217;3.63333;49.6833
2;laval-en-laonnois;LAVAL-EN-LAONNOIS;255;3.6;49.5
2;fressancourt;FRESSANCOURT;210;3.41667;49.6167
2;sourd;LE SOURD;162;3.75;49.8667
2;fontaine-notre-dame-02;FONTAINE-NOTRE-DAME;384;3.43333;49.8833
2;chery-chartreuve;CHERY-CHARTREUVE;341;3.61667;49.2667
2;mortefontaine-02;MORTEFONTAINE;239;3.07611;49.3317
2;serain;SERAIN;381;3.36667;50.0167
2;maast-et-violaine;MAAST-ET-VIOLAINE;160;3.45;49.2833
2;neuville-sur-ailette;NEUVILLE-SUR-AILETTE;96;3.7;49.4667
2;francilly-selency;FRANCILLY-SELENCY;465;3.23333;49.85
2;bezu-le-guery;BEZU-LE-GUERY;259;3.23333;49.0167
2;marle;MARLE;2351;3.76667;49.7333
2;leme-02;LEME;447;3.76667;49.8333
2;cierges;CIERGES;74;3.6;49.1667
2;craonne;CRAONNE;76;3.78333;49.4333
2;courtemont-varennes;COURTEMONT-VARENNES;298;3.55;49.0667
2;pommiers-02;POMMIERS;637;3.26667;49.4
2;gland-02;GLAND;497;3.46667;49.05
2;landouzy-la-cour;LANDOUZY-LA-COUR;167;3.98333;49.85
2;montigny-les-conde;MONTIGNY-LES-CONDE;79;3.56667;48.9833
2;leuilly-sous-coucy;LEUILLY-SOUS-COUCY;413;3.33333;49.4833
2;ploisy;PLOISY;82;3.3;49.3333
2;serval;SERVAL;44;3.68333;49.35
2;billy-sur-ourcq;BILLY-SUR-OURCQ;215;3.3;49.2167
2;ambrief;AMBRIEF;63;3.4;49.3167
2;prisces;PRISCES;114;3.86667;49.7833
2;roupy;ROUPY;241;3.18333;49.8167
2;roncheres-02;RONCHERES;130;3.6;49.15
2;lugny-02;LUGNY;126;3.81667;49.7833
2;chezy-en-orxois;CHEZY-EN-ORXOIS;360;3.18333;49.1333
2;dhuizel;DHUIZEL;115;3.61667;49.3667
2;etampes-sur-marne;ETAMPES-SUR-MARNE;1164;3.41667;49.0333
2;vaux-en-vermandois;VAUX-EN-VERMANDOIS;137;3.15;49.8167
2;boue;BOUE;1265;3.7;50.0167
2;fere;LA FERE;3037;3.36667;49.6667
2;saint-michel-02;SAINT-MICHEL;3535;4.13333;49.9167
2;castres-02;CASTRES;231;3.23333;49.8
2;mesbrecourt-richecourt;MESBRECOURT-RICHECOURT;298;3.55;49.7
2;beugneux;BEUGNEUX;122;3.41667;49.2333
2;clermont-les-fermes;CLERMONT-LES-FERMES;120;3.95;49.6667
2;condren;CONDREN;707;3.28333;49.6167
2;franqueville-02;FRANQUEVILLE;130;3.80945;49.81
2;arcy-sainte-restitue;ARCY-SAINTE-RESTITUE;427;3.46667;49.25
2;burelles;BURELLES;138;3.9;49.7833
2;rocourt-saint-martin;ROCOURT-SAINT-MARTIN;321;3.38333;49.15
2;commenchon;COMMENCHON;191;3.16667;49.6333
2;voulpaix;VOULPAIX;405;3.83333;49.8333
2;bucy-les-cerny;BUCY-LES-CERNY;185;3.51667;49.5833
2;renansart;RENANSART;169;3.45;49.7167
2;presles-et-boves;PRESLES-ET-BOVES;356;3.55;49.4
2;lavaqueresse;LAVAQUERESSE;212;3.70833;49.95
2;cuffies;CUFFIES;1686;3.31667;49.4167
2;villequier-aumont;VILLEQUIER-AUMONT;631;3.2;49.65
2;vendelles;VENDELLES;110;3.13333;49.9167
2;attilly;ATTILLY;384;3.16667;49.85
2;berlancourt-02;BERLANCOURT;104;3.75806;49.7787
2;grisolles-02;GRISOLLES;193;3.35;49.15
2;courcelles-sur-vesle;COURCELLES-SUR-VESLE;345;3.57195;49.3381
2;sons-et-roncheres;SONS-ET-RONCHERES;234;3.66667;49.75
2;seringes-et-nesles;SERINGES-ET-NESLES;296;3.53333;49.2
2;grandlup-et-fay;GRANDLUP-ET-FAY;320;3.73333;49.6667
2;coincy-02;COINCY;1310;3.41667;49.1667
2;marly-gomont;MARLY-GOMONT;414;3.8;49.9
2;macogny;MACOGNY;81;3.23333;49.1667
2;tartiers;TARTIERS;190;3.23333;49.4333
2;gibercourt;GIBERCOURT;45;3.28333;49.7333
2;pontru;PONTRU;286;3.21667;49.9
2;trelou-sur-marne;TRELOU-SUR-MARNE;985;3.60695;49.077
2;ville-aux-bois-les-dizy;LA VILLE-AUX-BOIS-LES-DIZY;180;3.99334;49.6612
2;amigny-rouy;AMIGNY-ROUY;731;3.3;49.6
2;charmes-02;CHARMES;1659;3.38333;49.65
2;viffort;VIFFORT;333;3.45;48.9667
2;machecourt;MACHECOURT;122;3.84167;49.6583
2;nogent-l-artaud;NOGENT-L'ARTAUD;2137;3.31667;48.9667
2;tannieres;TANNIERES;14;3.55;49.2833
2;saint-erme-outre-et-ramecourt;SAINT-ERME-OUTRE-ET-RAMECOURT;1832;3.85;49.5167
2;jouaignes;JOUAIGNES;170;3.5;49.3
2;vaucelles-et-beffecourt;VAUCELLES-ET-BEFFECOURT;210;3.55;49.5333
2;lesquielles-saint-germain;LESQUIELLES-SAINT-GERMAIN;859;3.61667;49.9333
2;aizy-jouy;AIZY-JOUY;287;3.51639;49.4348
2;faucoucourt;FAUCOUCOURT;311;3.46667;49.5333
2;chavigny-02;CHAVIGNY;153;3.3;49.4333
2;veuilly-la-poterie;VEUILLY-LA-POTERIE;138;3.21667;49.0833
2;mezy-moulins;MEZY-MOULINS;523;3.5;49.0667
2;gernicourt;GERNICOURT;50;3.86667;49.4
2;quincy-basse;QUINCY-BASSE;58;3.38333;49.5167
2;sergy-02;SERGY;164;3.56667;49.1833
2;toulis-et-attencourt;TOULIS-ET-ATTENCOURT;133;3.73333;49.6833
2;puiseux-en-retz;PUISEUX-EN-RETZ;217;3.13333;49.3
2;leuze;LEUZE;162;4.15;49.85
2;crezancy;CREZANCY;1110;3.5;49.05
2;noyales;NOYALES;171;3.55;49.9
2;marigny-en-orxois;MARIGNY-EN-ORXOIS;462;3.21667;49.0667
2;foreste;FORESTE;184;3.1;49.8167
2;wissignicourt;WISSIGNICOURT;150;3.43333;49.5333
2;tavaux-et-pontsericourt;TAVAUX-ET-PONTSERICOURT;601;3.91667;49.7333
2;saponay;SAPONAY;259;3.48333;49.2167
2;ebouleau;EBOULEAU;206;3.86667;49.6667
2;orainville;ORAINVILLE;492;4.01667;49.3833
2;missy-les-pierrepont;MISSY-LES-PIERREPONT;114;3.8;49.6333
2;neuilly-saint-front;NEUILLY-SAINT-FRONT;2175;3.26667;49.1667
2;tergnier;TERGNIER;14139;3.3;49.65
2;ferte-milon;LA FERTE-MILON;2240;3.11667;49.1667
2;bassoles-aulers;BASSOLES-AULERS;132;3.38333;49.5333
2;verguier;LE VERGUIER;224;3.16667;49.9333
2;ostel;OSTEL;80;3.56667;49.4333
2;sissy;SISSY;484;3.43333;49.8
2;leury;LEURY;104;3.33333;49.4333
2;croix-sur-ourcq;LA CROIX-SUR-OURCQ;124;3.35;49.1667
2;pernant;PERNANT;708;3.23333;49.3833
2;etreux;ETREUX;1509;3.65;49.9833
2;bruys;BRUYS;19;3.56667;49.2667
2;fontenelle-02;FONTENELLE;289;3.86667;50.0333
2;cerseuil;CERSEUIL;91;3.51667;49.3333
2;voharies;VOHARIES;68;3.8;49.7833
2;saint-pierre-aigle;SAINT-PIERRE-AIGLE;352;3.18333;49.3167
2;saint-martin-riviere;SAINT-MARTIN-RIVIERE;125;3.53333;50.05
2;nanteuil-notre-dame;NANTEUIL-NOTRE-DAME;67;3.4;49.2
2;selens;SELENS;238;3.2;49.5
2;monthenault;MONTHENAULT;120;3.66667;49.4833
2;saint-eugene-02;SAINT-EUGENE;238;3.53333;49.0167
2;etouvelles;ETOUVELLES;223;3.58333;49.5333
2;faverolles-02;FAVEROLLES;343;3.17639;49.2242
2;lislet;LISLET;239;4.01667;49.6833
2;vendeuil;VENDEUIL;918;3.35;49.7167
2;folembray;FOLEMBRAY;1504;3.28333;49.55
2;courbes;COURBES;34;3.45;49.6833
2;chacrise;CHACRISE;312;3.4;49.3
2;serches;SERCHES;313;3.45;49.35
2;acy;ACY;959;3.41667;49.35
2;verneuil-sous-coucy;VERNEUIL-SOUS-COUCY;130;3.31667;49.5333
2;bazoches-sur-vesles;BAZOCHES-SUR-VESLES;457;3.61861;49.3073
2;mauregny-en-haye;MAUREGNY-EN-HAYE;434;3.8;49.5333
2;hartennes-et-taux;HARTENNES-ET-TAUX;333;3.35;49.2667
2;vasseny;VASSENY;212;3.48333;49.35
2;merval;MERVAL;88;3.7;49.35
2;corcy;CORCY;310;3.21667;49.25
2;bony;BONY;135;3.21667;49.9833
2;breny;BRENY;268;3.35;49.1833
2;brecy-02;BRECY;352;3.43333;49.15
2;bruyeres-sur-fere;BRUYERES-SUR-FERE;206;3.43333;49.1833
2;flavy-le-martel;FLAVY-LE-MARTEL;1636;3.2;49.7167
2;pancy-courtecon;PANCY-COURTECON;43;3.65;49.4667
2;bosmont-sur-serre;BOSMONT-SUR-SERRE;206;3.86667;49.7333
2;missy-aux-bois;MISSY-AUX-BOIS;108;3.25;49.3333
2;surfontaine;SURFONTAINE;103;3.45;49.7333
2;dagny-lambercy;DAGNY-LAMBERCY;132;4.03333;49.7667
2;lanchy;LANCHY;52;3.08333;49.8333
2;vaudesson;VAUDESSON;260;3.48333;49.4667
2;coeuvres-et-valsery;COEUVRES-ET-VALSERY;462;3.15;49.3333
2;epieds-02;EPIEDS;389;3.45;49.1
2;villeneuve-saint-germain;VILLENEUVE-SAINT-GERMAIN;2438;3.35;49.3833
2;alaincourt-02;ALAINCOURT;503;3.36667;49.75
2;soucy-02;SOUCY;88;3.13333;49.3167
2;archon;ARCHON;87;4.11667;49.7417
2;pargny-filain;PARGNY-FILAIN;234;3.53333;49.4667
2;germaine-02;GERMAINE;66;3.11667;49.7833
2;neuville-housset;LA NEUVILLE-HOUSSET;63;3.71667;49.7833
2;belleau-02;BELLEAU;135;3.3;49.1
2;paars;PAARS;284;3.6;49.3333
2;laniscourt;LANISCOURT;175;3.55;49.55
2;sermoise;SERMOISE;319;3.45;49.3667
2;barenton-bugny;BARENTON-BUGNY;589;3.65;49.6333
2;quierzy;QUIERZY;459;3.13333;49.5667
2;cerizy;CERIZY;58;3.33333;49.75
2;ferte-chevresis;LA FERTE-CHEVRESIS;589;3.56667;49.7333
2;ramicourt;RAMICOURT;171;3.33333;49.95
2;bussiares;BUSSIARES;122;3.25;49.0833
2;bernot;BERNOT;459;3.5;49.8667
2;lerzy;LERZY;219;3.86667;49.9333
2;samoussy;SAMOUSSY;338;3.73333;49.5833
2;grougis;GROUGIS;385;3.53333;49.9333
2;macquigny;MACQUIGNY;374;3.55;49.8833
2;flamengrie-02;LA FLAMENGRIE;1102;3.91667;50
2;servais;SERVAIS;282;3.35;49.6167
2;bertricourt;BERTRICOURT;156;4;49.3833
2;osly-courtil;OSLY-COURTIL;297;3.21667;49.4
2;verneuil-sur-serre;VERNEUIL-SUR-SERRE;271;3.66667;49.65
2;mayot;MAYOT;171;3.38333;49.7
2;wassigny;WASSIGNY;973;3.6;50.0167
2;barenton-cel;BARENTON-CEL;136;3.63333;49.65
2;englancourt;ENGLANCOURT;118;3.8;49.9167
2;athies-sous-laon;ATHIES-SOUS-LAON;2515;3.68333;49.5667
2;froidestrees;FROIDESTREES;208;3.9;49.9333
2;malmaison;LA MALMAISON;411;3.98333;49.5167
2;manicamp;MANICAMP;309;3.16667;49.5667
2;barenton-sur-serre;BARENTON-SUR-SERRE;115;3.68333;49.6667
2;audigny;AUDIGNY;265;3.65;49.85
2;ohis;OHIS;307;4.01667;49.9333
2;martigny-02;MARTIGNY;452;4.13333;49.8667
2;barisis;BARISIS;723;3.32806;49.5787
2;epaux-bezu;EPAUX-BEZU;588;3.35;49.1
2;abbecourt-02;ABBECOURT;528;3.18333;49.6
2;hauteville-02;HAUTEVILLE;167;3.51667;49.8667
2;benay;BENAY;213;3.31667;49.75
2;neuville-en-beine;LA NEUVILLE-EN-BEINE;178;3.15;49.6833
2;tupigny;TUPIGNY;364;3.6;49.95
2;vervins;VERVINS;2666;3.9;49.8333
2;dorengt;DORENGT;157;3.68333;49.9667
2;saint-gobert;SAINT-GOBERT;309;3.81667;49.8
2;parcy-et-tigny;PARCY-ET-TIGNY;249;3.335;49.2787
2;saint-pierre-les-franqueville;SAINT-PIERRE-LES-FRANQUEVILLE;64;3.82361;49.8195
2;mont-notre-dame;MONT-NOTRE-DAME;677;3.58333;49.3
2;mont-saint-martin-02;MONT-SAINT-MARTIN;85;3.63333;49.2833
2;chierry;CHIERRY;1055;3.43333;49.0333
2;cutry-02;CUTRY;115;3.18333;49.35
2;chevennes;CHEVENNES;142;3.73333;49.8167
2;montigny-le-franc;MONTIGNY-LE-FRANC;158;3.91667;49.6833
2;bourg-et-comin;BOURG-ET-COMIN;754;3.65;49.4
2;saint-agnan-02;SAINT-AGNAN;101;3.6;49.0167
2;coulonges-cohan;COULONGES-COHAN;428;3.63639;49.2012
2;premontre;PREMONTRE;769;3.4;49.55
2;courtrizy-et-fussigny;COURTRIZY-ET-FUSSIGNY;67;3.8;49.5167
2;jumencourt;JUMENCOURT;154;3.35;49.5167
2;clairfontaine;CLAIRFONTAINE;569;3.98333;49.9833
2;sequehart;SEQUEHART;227;3.33333;49.9167
2;agnicourt-et-sechelles;AGNICOURT-ET-SECHELLES;207;3.95;49.7167
2;roucy;ROUCY;404;3.81667;49.3667
2;premont;PREMONT;757;3.38333;50
2;clastres;CLASTRES;611;3.23333;49.7333
2;charmel;LE CHARMEL;322;3.55;49.1167
2;allemant-02;ALLEMANT;180;3.45;49.4667
2;mont-saint-pere;MONT-SAINT-PERE;686;3.48333;49.0667
2;parfondeval-02;PARFONDEVAL;155;4.16667;49.7333
2;chivres-val;CHIVRES-VAL;585;3.43333;49.4
2;aubencheul-aux-bois;AUBENCHEUL-AUX-BOIS;310;3.26667;50.0333
2;montfaucon-02;MONTFAUCON;181;3.45;48.95
2;autels;LES AUTELS;74;4.2257;49.7667
2;fontenoy-02;FONTENOY;494;3.2;49.4167
2;crecy-au-mont;CRECY-AU-MONT;289;3.31667;49.4833
2;morcourt-02;MORCOURT;596;3.31667;49.8667
2;neuville-sur-margival;NEUVILLE-SUR-MARGIVAL;117;3.4;49.45
2;cys-la-commune;CYS-LA-COMMUNE;152;3.56667;49.4
2;marizy-saint-mard;MARIZY-SAINT-MARD;59;3.21667;49.1833
2;villeret-02;VILLERET;314;3.18333;49.95
2;amifontaine;AMIFONTAINE;418;3.91667;49.4833
2;fontaine-uterte;FONTAINE-UTERTE;127;3.36667;49.9167
2;dolignon;DOLIGNON;59;4.08333;49.7167
2;etaves-et-bocquiaux;ETAVES-ET-BOCQUIAUX;556;3.45;49.9333
2;rocquigny-02;ROCQUIGNY;393;3.98333;50.0333
2;mortiers-02;MORTIERS;207;3.66667;49.6833
2;rozoy-sur-serre;ROZOY-SUR-SERRE;1025;4.13333;49.7167
2;malzy;MALZY;194;3.73333;49.9
2;bellenglise;BELLENGLISE;386;3.25;49.9167
2;cerny-en-laonnois;CERNY-EN-LAONNOIS;71;3.66667;49.45
2;montloue;MONTLOUE;157;4.06667;49.6667
2;sainte-genevieve-02;SAINTE-GENEVIEVE;77;4.07139;49.7195
2;neuve-maison;NEUVE-MAISON;616;4.03333;49.9333
2;bezu-saint-germain;BEZU-SAINT-GERMAIN;959;3.4;49.1
2;etreaupont;ETREAUPONT;895;3.91667;49.9
2;berthenicourt;BERTHENICOURT;214;3.38333;49.7667
2;thiernu;THIERNU;110;3.8;49.75
2;laigny;LAIGNY;220;3.86667;49.85
2;aisonville-et-bernoville;AISONVILLE-ET-BERNOVILLE;288;3.53333;49.9333
2;crouy;CROUY;2716;3.36667;49.4
2;hirson;HIRSON;9383;4.08333;49.9167
2;bagneux-02;BAGNEUX;73;3.28333;49.4667
2;autremencourt;AUTREMENCOURT;185;3.8;49.7
2;celle-sous-montmirail;LA CELLE-SOUS-MONTMIRAIL;114;3.46611;48.8648
2;conde-sur-aisne;CONDE-SUR-AISNE;417;3.45;49.4
2;blerancourt;BLERANCOURT;1262;3.15;49.5167
2;monthurel;MONTHUREL;150;3.55;49.0167
2;petit-verly;PETIT-VERLY;188;3.55;49.9667
2;soize-02;SOIZE;98;4.08333;49.7
2;saconin-et-breuil;SACONIN-ET-BREUIL;221;3.25;49.3667
2;largny-sur-automne;LARGNY-SUR-AUTOMNE;234;3.05;49.2667
2;sommeron;SOMMERON;136;3.95;49.95
2;veslud;VESLUD;257;3.73333;49.5333
2;liesse-notre-dame;LIESSE-NOTRE-DAME;1275;3.80445;49.6095
2;chaudun;CHAUDUN;261;3.26667;49.3167
2;vuillery;VUILLERY;32;3.38333;49.4333
2;omissy;OMISSY;807;3.31667;49.8833
2;pavant;PAVANT;799;3.28333;48.95
2;missy-sur-aisne;MISSY-SUR-AISNE;684;3.43333;49.3833
2;cugny;CUGNY;576;3.15;49.7
2;parfondru;PARFONDRU;346;3.71667;49.5333
2;coingt;COINGT;77;4.08333;49.7833
2;fonsomme;FONSOMME;535;3.4;49.9
2;dury-02;DURY;196;3.12889;49.7506
2;royaucourt-et-chailvet;ROYAUCOURT-ET-CHAILVET;198;3.53333;49.5167
2;landricourt-02;LANDRICOURT;127;3.36667;49.5
2;sissonne;SISSONNE;2072;3.9;49.5667
2;berlise;BERLISE;126;4.11667;49.6667
2;ribemont;RIBEMONT;1984;3.46667;49.8
2;sains-richaumont;SAINS-RICHAUMONT;1005;3.7;49.8167
2;filain-02;FILAIN;137;3.55;49.4667
2;chevregny;CHEVREGNY;192;3.58333;49.4667
2;montchalons;MONTCHALONS;64;3.73333;49.5167
2;brumetz;BRUMETZ;222;3.15;49.1
2;taillefontaine;TAILLEFONTAINE;271;3.03333;49.3167
2;guny;GUNY;446;3.26667;49.5167
2;fresnoy-le-grand;FRESNOY-LE-GRAND;3096;3.41667;49.95
2;nouvron-vingre;NOUVRON-VINGRE;226;3.2;49.4333
2;magny-la-fosse;MAGNY-LA-FOSSE;128;3.28333;49.9333
2;cuisy-en-almont;CUISY-EN-ALMONT;317;3.25;49.4167
2;montbavin;MONTBAVIN;41;3.51667;49.5333
2;vorges;VORGES;378;3.65;49.5167
2;montescourt-lizerolles;MONTESCOURT-LIZEROLLES;1684;3.2575;49.7387
2;pont-arcy;PONT-ARCY;129;3.61667;49.3833
2;grugies;GRUGIES;1121;3.26667;49.8
2;bieuxy;BIEUXY;30;3.26667;49.45
2;marcy-02;MARCY;157;3.4;49.8333
2;braine;BRAINE;2162;3.53333;49.3333
2;orgeval-02;ORGEVAL;72;3.7;49.5167
2;marest-dampcourt;MAREST-DAMPCOURT;336;3.15;49.6
2;cilly;CILLY;222;3.83333;49.7333
2;harly;HARLY;1707;3.31667;49.8333
2;rouvroy-02;ROUVROY;439;3.31667;49.85
2;romeny-sur-marne;ROMENY-SUR-MARNE;487;3.33333;48.9833
2;douchy-02;DOUCHY;150;3.11667;49.7667
2;vauxtin;VAUXTIN;51;3.6;49.35
2;rogecourt;ROGECOURT;86;3.41667;49.6333
2;montigny-lengrain;MONTIGNY-LENGRAIN;668;3.1;49.3667
2;houry;HOURY;63;3.85;49.7833
2;pierrepont-02;PIERREPONT;394;3.78333;49.65
2;dohis;DOHIS;92;4.13333;49.75
2;brasles;BRASLES;1318;3.43333;49.05
2;aubigny-en-laonnois;AUBIGNY-EN-LAONNOIS;116;3.8;49.5
2;paissy;PAISSY;70;3.7;49.4167
2;nouvion-le-comte;NOUVION-LE-COMTE;273;3.46667;49.6833
2;monceau-le-neuf-et-faucouzy;MONCEAU-LE-NEUF-ET-FAUCOUZY;345;3.61584;49.7698
2;raillimont;RAILLIMONT;90;4.15;49.7083
2;dammard;DAMMARD;416;3.2;49.15
